Word,Polarity
"overstays	","	0.5"
"overstep	","	0.5"
"oversteps	","	0.5"
"overstimulate	","	0.4"
"overstocking	","	0.4"
"overstretched	","	0.4"
"overstyling	","	0.5"
"overstylized	","	0.4"
"oversupporting	","	0.4"
"overtake	","	0.5"
"overtaken	","	0.5"
"overtakes	","	0.5"
"overtaking	","	0.5"
"overtbr	","	0.5"
"overthrowing	","	0.5"
"overthrown	","	0.4"
"overthrows	","	0.4"
"overtime	","	0.4"
"overtimebr	","	0.5"
"overtones	","	0.5"
"overtonespremiered	","	0.5"
"overtook	","	0.4"
"overtops	","	0.5"
"overturned	","	0.5"
"overturning	","	0.5"
"overuse	","	0.4"
"overused	","	0.4"
"overusedbr	","	0.5"
"overusedpossibly	","	0.5"
"overview	","	0.4"
"overviewbr	","	0.4"
"overviews	","	0.5"
"overwatched	","	0.5"
"overweight	","	0.4"
"overweightbr	","	0.4"
"overweightproud	","	0.4"
"overwhelmed	","	0.5"
"overwhelmedbr	","	0.5"
"overwhelmingbr	","	0.5"
"overwhelms	","	0.5"
"overwhlelming	","	0.5"
"overwind	","	0.5"
"overwork	","	0.4"
"overworkeddizzysick	","	0.4"
"overworking	","	0.4"
"overwritten	","	0.4"
"overwrought	","	0.4"
"overwroughtbr	","	0.5"
"ovid	","	0.5"
"ovies	","	0.5"
"owe	","	0.5"
"owed	","	0.4"
"owen	","	0.4"
"owendexter	","	0.4"
"owens	","	0.4"
"owes	","	0.5"
"owing	","	0.5"
"owl	","	0.5"
"owlbr	","	0.5"
"owls	","	0.5"
"owlwrangling	","	0.4"
"owned	","	0.4"
"owner	","	0.5"
"ownerbr	","	0.5"
"ownerfather	","	0.5"
"owners	","	0.5"
"ownersbr	","	0.4"
"ownership	","	0.4"
"ownerwidow	","	0.5"
"owning	","	0.5"
"owns	","	0.5"
"owww	","	0.5"
"oxbow	","	0.5"
"oxfordeducated	","	0.4"
"oxfords	","	0.5"
"oxide	","	0.5"
"oxy	","	0.5"
"oxycontin	","	0.5"
"oxygen	","	0.4"
"oxygendeprived	","	0.5"
"oxymoron	","	0.5"
"oyama	","	0.5"
"oybr	","	0.4"
"oyelowo	","	0.5"
"oyl	","	0.5"
"oyster	","	0.4"
"oysters	","	0.4"
"ozaki	","	0.5"
"ozark	","	0.4"
"ozarks	","	0.5"
"ozbr	","	0.4"
"ozjeppe	","	0.5"
"ozkan	","	0.4"
"ozlike	","	0.5"
"ozmabr	","	0.5"
"ozon	","	0.5"
"ozone	","	0.4"
"ozpetek	","	0.5"
"ozporns	","	0.4"
"ozric	","	0.5"
"ozs	","	0.5"
"ozu	","	0.4"
"ozus	","	0.4"
"ozymandias	","	0.5"
"ozzie	","	0.5"
"ozzy	","	0.5"
"ozzygene	","	0.5"
"paagal	","	0.4"
"paalgards	","	0.5"
"paar	","	0.5"
"paarthale	","	0.4"
"pablito	","	0.4"
"pablo	","	0.4"
"pablos	","	0.4"
"pabon	","	0.4"
"pabst	","	0.5"
"pabstdirected	","	0.5"
"pabsts	","	0.5"
"pac	","	0.4"
"paccino	","	0.4"
"pacdrdre	","	0.5"
"pace	","	0.5"
"pacebr	","	0.5"
"paced	","	0.5"
"pacer	","	0.5"
"paces	","	0.4"
"paceunlike	","	0.5"
"pacewonderful	","	0.5"
"pacey	","	0.5"
"pachabels	","	0.5"
"pachanga	","	0.4"
"pachebels	","	0.4"
"pachelbels	","	0.5"
"pachyderms	","	0.5"
"pacierkowskichloes	","	0.5"
"pacifical	","	0.4"
"pacificbr	","	0.5"
"pacified	","	0.4"
"pacifier	","	0.5"
"pacifism	","	0.5"
"pacifistic	","	0.4"
"pacifying	","	0.5"
"pacing	","	0.4"
"pacingbr	","	0.5"
"pacino	","	0.5"
"pacinobr	","	0.4"
"pacinomayor	","	0.5"
"pacinos	","	0.5"
"pacios	","	0.5"
"package	","	0.4"
"packagebr	","	0.5"
"packaged	","	0.5"
"packages	","	0.4"
"packaging	","	0.4"
"packard	","	0.5"
"packards	","	0.4"
"packbr	","	0.5"
"packchilling	","	0.4"
"packed	","	0.5"
"packenham	","	0.5"
"packet	","	0.4"
"packing	","	0.4"
"packingbr	","	0.5"
"packs	","	0.5"
"packsdayvoiced	","	0.5"
"packy	","	0.5"
"pacmantype	","	0.4"
"paco	","	0.5"
"pacobr	","	0.4"
"pact	","	0.5"
"pacte	","	0.5"
"pacts	","	0.5"
"pacula	","	0.4"
"paculas	","	0.4"
"paculawasted	","	0.4"
"pacy	","	0.5"
"pad	","	0.4"
"padarouski	","	0.5"
"padayappa	","	0.4"
"padburys	","	0.5"
"padded	","	0.4"
"paddedbr	","	0.4"
"padding	","	0.4"
"paddingbr	","	0.4"
"paddles	","	0.4"
"paddlesbr	","	0.5"
"paddling	","	0.5"
"paddy	","	0.5"
"padget	","	0.5"
"padilla	","	0.5"
"padme	","	0.5"
"padmé	","	0.5"
"pados	","	0.5"
"padre	","	0.5"
"padrino	","	0.5"
"padruigelder	","	0.5"
"padruigyoung	","	0.5"
"pads	","	0.5"
"paduch	","	0.4"
"paean	","	0.5"
"paeans	","	0.5"
"paedophile	","	0.4"
"paedophiles	","	0.4"
"paedophilia	","	0.4"
"paedophiliac	","	0.5"
"paedophilic	","	0.5"
"paedophilliabr	","	0.4"
"paella	","	0.4"
"paer	","	0.4"
"paesan	","	0.5"
"pafific	","	0.5"
"paganism	","	0.4"
"paganistic	","	0.4"
"pagans	","	0.4"
"pagansbr	","	0.5"
"page	","	0.5"
"pageant	","	0.4"
"pageantbr	","	0.5"
"pageantry	","	0.5"
"pageants	","	0.5"
"pagebr	","	0.5"
"pagels	","	0.4"
"pagemasterbr	","	0.4"
"pagent	","	0.5"
"pagepage	","	0.5"
"pages	","	0.5"
"pagesbr	","	0.4"
"pagescreen	","	0.5"
"pagespaige	","	0.4"
"paget	","	0.5"
"pagethin	","	0.4"
"pagets	","	0.5"
"pageturner	","	0.5"
"paging	","	0.5"
"paglia	","	0.4"
"pagliai	","	0.5"
"pago	","	0.4"
"pagoda	","	0.4"
"pahalniuk	","	0.4"
"paheli	","	0.5"
"pahmaylah	","	0.5"
"pahpahtahdah	","	0.4"
"pai	","	0.5"
"paidbr	","	0.4"
"paige	","	0.4"
"paiges	","	0.5"
"pail	","	0.4"
"päin	","	0.5"
"painbr	","	0.5"
"painbutt	","	0.4"
"paine	","	0.5"
"painerartist	","	0.5"
"paines	","	0.5"
"painfulbr	","	0.4"
"painfull	","	0.4"
"painfullybr	","	0.4"
"painfullyobvious	","	0.4"
"painfullythin	","	0.4"
"painfulridiculousstupid	","	0.4"
"paingrief	","	0.4"
"painjust	","	0.5"
"painkillers	","	0.4"
"painoutrageous	","	0.5"
"painperhaps	","	0.5"
"painsbr	","	0.5"
"painsm	","	0.5"
"painstakinglychecked	","	0.5"
"paint	","	0.4"
"paintball	","	0.4"
"paintbr	","	0.5"
"paintbrush	","	0.5"
"paintedbr	","	0.5"
"painter	","	0.5"
"painterbr	","	0.5"
"painters	","	0.5"
"paintersbr	","	0.5"
"painting	","	0.5"
"paintingbr	","	0.5"
"paintings	","	0.5"
"paintingsbr	","	0.5"
"paintnumbers	","	0.4"
"paints	","	0.5"
"paintsget	","	0.4"
"paintshop	","	0.4"
"pair	","	0.5"
"pairbr	","	0.4"
"pairing	","	0.5"
"pairings	","	0.5"
"pairs	","	0.5"
"paisley	","	0.5"
"paiva	","	0.5"
"paiyan	","	0.4"
"pajamas	","	0.4"
"pak	","	0.5"
"pakage	","	0.4"
"pakeeza	","	0.5"
"pakeezah	","	0.5"
"pakeza	","	0.5"
"pakis	","	0.4"
"pakistan	","	0.4"
"pakistanbashing	","	0.5"
"pakistani	","	0.4"
"pakistanis	","	0.5"
"pakula	","	0.4"
"pakulas	","	0.4"
"pal	","	0.5"
"palace	","	0.5"
"palace	","	0.5"
"palacebig	","	0.4"
"palacebr	","	0.5"
"palaces	","	0.5"
"palagi	","	0.4"
"palance	","	0.5"
"palances	","	0.5"
"palassio	","	0.5"
"palatablebr	","	0.4"
"palate	","	0.5"
"palates	","	0.5"
"palatir	","	0.5"
"palavras	","	0.5"
"palazzo	","	0.5"
"palbr	","	0.4"
"palbyron	","	0.4"
"palde	","	0.5"
"paled	","	0.4"
"paleface	","	0.5"
"paleographic	","	0.5"
"paleolithic	","	0.4"
"paleontologist	","	0.4"
"paleontologists	","	0.4"
"palermo	","	0.4"
"palermos	","	0.4"
"pales	","	0.4"
"palesbr	","	0.5"
"palest	","	0.4"
"palestijn	","	0.4"
"palestine	","	0.5"
"palestinian	","	0.5"
"palestinianfriendly	","	0.5"
"palestinians	","	0.4"
"palette	","	0.5"
"palettes	","	0.5"
"paley	","	0.5"
"palillo	","	0.4"
"palillos	","	0.4"
"palimpsestbr	","	0.4"
"palin	","	0.4"
"palingenesisdelusionmadness	","	0.4"
"palisades	","	0.4"
"palladino	","	0.4"
"palladium	","	0.5"
"pallance	","	0.4"
"pallbearer	","	0.4"
"pallbearerbr	","	0.4"
"pallet	","	0.4"
"pallette	","	0.5"
"palliates	","	0.5"
"pallio	","	0.4"
"palls	","	0.5"
"palm	","	0.4"
"palma	","	0.5"
"palmabr	","	0.5"
"palmas	","	0.5"
"palmawith	","	0.5"
"palme	","	0.4"
"palmentari	","	0.4"
"palmer	","	0.5"
"palminteri	","	0.4"
"palminterri	","	0.4"
"palmira	","	0.4"
"palmreader	","	0.5"
"palmreading	","	0.5"
"palms	","	0.4"
"palmtreed	","	0.5"
"palo	","	0.5"
"palomar	","	0.4"
"palooka	","	0.4"
"palookaville	","	0.5"
"palpably	","	0.5"
"palpatine	","	0.5"
"pals	","	0.5"
"palsbr	","	0.5"
"palsey	","	0.5"
"palsy	","	0.5"
"palsyafflicted	","	0.5"
"paltrow	","	0.5"
"paltrows	","	0.4"
"palusky	","	0.5"
"paluzzi	","	0.5"
"pam	","	0.4"
"pamanteni	","	0.5"
"pambieri	","	0.5"
"pambr	","	0.5"
"pamela	","	0.4"
"pamelabr	","	0.5"
"pamelas	","	0.4"
"pamelyn	","	0.5"
"pampered	","	0.4"
"pampering	","	0.5"
"pamphlet	","	0.5"
"pamphleteering	","	0.5"
"pamphlets	","	0.4"
"pams	","	0.4"
"panabaker	","	0.5"
"panacea	","	0.4"
"panaceabr	","	0.4"
"panacealike	","	0.5"
"panaghoy	","	0.5"
"panahi	","	0.5"
"panahis	","	0.5"
"panama	","	0.5"
"panamanian	","	0.5"
"panamericano	","	0.5"
"panasianchinesekungfuish	","	0.4"
"panavision	","	0.5"
"panavisionbr	","	0.4"
"panbr	","	0.4"
"pancake	","	0.4"
"pancakes	","	0.4"
"pancakesbr	","	0.5"
"pancha	","	0.4"
"panchamda	","	0.5"
"pancho	","	0.4"
"pancreas	","	0.5"
"pancreatic	","	0.5"
"panda	","	0.5"
"pandamany	","	0.5"
"pandas	","	0.5"
"pandemic	","	0.4"
"pandemoniums	","	0.4"
"pander	","	0.4"
"pandered	","	0.5"
"pandering	","	0.4"
"panders	","	0.5"
"pandey	","	0.4"
"pandeybachchanpandey	","	0.4"
"pandeybr	","	0.4"
"pandeyloc	","	0.5"
"pandia	","	0.5"
"pandiajeevan	","	0.5"
"pando	","	0.5"
"pandora	","	0.5"
"pandoraella	","	0.5"
"pandoraginger	","	0.4"
"pandoras	","	0.5"
"pandro	","	0.5"
"pane	","	0.5"
"panegyric	","	0.5"
"panel	","	0.5"
"paneled	","	0.4"
"paneling	","	0.4"
"panelling	","	0.5"
"panels	","	0.4"
"panes	","	0.4"
"panesbr	","	0.5"
"panettiere	","	0.5"
"panfaced	","	0.4"
"pangborn	","	0.5"
"pangbr	","	0.5"
"panged	","	0.5"
"pangs	","	0.5"
"panhallagan	","	0.4"
"panhandle	","	0.5"
"panhandler	","	0.5"
"panhandlers	","	0.4"
"panhandling	","	0.5"
"panicinducing	","	0.5"
"panicked	","	0.5"
"panicking	","	0.4"
"panico	","	0.4"
"pânico	","	0.5"
"panics	","	0.5"
"panicstewards	","	0.4"
"panicstricken	","	0.5"
"panique	","	0.4"
"panitz	","	0.5"
"panjab	","	0.5"
"panjabi	","	0.5"
"pankaj	","	0.4"
"pankin	","	0.4"
"panky	","	0.5"
"panman	","	0.5"
"panned	","	0.5"
"panning	","	0.5"
"pannings	","	0.4"
"panorama	","	0.5"
"panoramas	","	0.5"
"panoramic	","	0.5"
"panpipe	","	0.4"
"pans	","	0.5"
"pansbr	","	0.4"
"panscan	","	0.4"
"pansies	","	0.4"
"pansimply	","	0.5"
"pansy	","	0.4"
"pant	","	0.4"
"pantalino	","	0.5"
"pantaloons	","	0.4"
"pantangeli	","	0.5"
"pantasia	","	0.5"
"panted	","	0.5"
"pantheistic	","	0.5"
"pantheon	","	0.5"
"pantheonbr	","	0.5"
"panther	","	0.4"
"panthers	","	0.4"
"panties	","	0.4"
"pantload	","	0.4"
"panto	","	0.4"
"pantoliano	","	0.5"
"pantolianobr	","	0.5"
"pantolianos	","	0.4"
"pantomime	","	0.4"
"pantry	","	0.4"
"pants	","	0.4"
"pantsbr	","	0.5"
"pantsless	","	0.5"
"pantsuit	","	0.5"
"pantswhite	","	0.4"
"panty	","	0.4"
"pantyhose	","	0.4"
"panzerbr	","	0.5"
"panzerkreuzer	","	0.5"
"panzram	","	0.4"
"panzrams	","	0.4"
"paola	","	0.4"
"paoli	","	0.5"
"paolo	","	0.5"
"papa	","	0.4"
"papal	","	0.4"
"papamichael	","	0.5"
"papamichaels	","	0.5"
"papamoschou	","	0.5"
"papamoskou	","	0.5"
"papapetrou	","	0.5"
"paparazzi	","	0.5"
"papas	","	0.5"
"papaya	","	0.5"
"papel	","	0.4"
"paper	","	0.4"
"paperback	","	0.5"
"paperbacks	","	0.5"
"paperbacktradition	","	0.5"
"paperbag	","	0.4"
"paperboy	","	0.5"
"paperboyprotagonist	","	0.5"
"paperbr	","	0.4"
"paperclip	","	0.4"
"papercuts	","	0.4"
"paperhouse	","	0.5"
"paperino	","	0.5"
"papermache	","	0.4"
"papernick	","	0.4"
"papers	","	0.5"
"paperthin	","	0.4"
"paperthinbr	","	0.4"
"paperthinly	","	0.4"
"paperweight	","	0.4"
"paperwork	","	0.4"
"papery	","	0.4"
"papi	","	0.4"
"papich	","	0.5"
"papier	","	0.4"
"papierhaus	","	0.5"
"papiermache	","	0.4"
"papiermâché	","	0.4"
"papillon	","	0.5"
"papp	","	0.4"
"pappa	","	0.4"
"pappas	","	0.5"
"pappasgigli	","	0.5"
"pappy	","	0.5"
"pappys	","	0.5"
"paps	","	0.4"
"papua	","	0.5"
"paquerette	","	0.5"
"pâquerette	","	0.5"
"pâquerettedimitri	","	0.5"
"paquin	","	0.4"
"paquins	","	0.5"
"par	","	0.4"
"para	","	0.4"
"parabens	","	0.4"
"parablane	","	0.4"
"parable	","	0.5"
"parablebr	","	0.4"
"parables	","	0.5"
"parablesbr	","	0.4"
"paracetamol	","	0.4"
"parachute	","	0.5"
"parachutebr	","	0.4"
"parachuting	","	0.4"
"parachutists	","	0.5"
"paraday	","	0.5"
"parade	","	0.5"
"paradebr	","	0.5"
"paraded	","	0.4"
"parades	","	0.4"
"paradice	","	0.5"
"paradigmbr	","	0.5"
"paradigms	","	0.4"
"parading	","	0.4"
"paradis	","	0.5"
"paradisebr	","	0.5"
"paradiseparanoia	","	0.5"
"paradiso	","	0.5"
"parado	","	0.5"
"parador	","	0.5"
"paradorbr	","	0.5"
"paradorian	","	0.5"
"paradorparaguay	","	0.5"
"paradorruled	","	0.5"
"paradors	","	0.5"
"paradox	","	0.5"
"paradoxes	","	0.5"
"paragonbr	","	0.5"
"paragraphbr	","	0.5"
"paragraphlong	","	0.4"
"paragraphs	","	0.4"
"paragraphsbr	","	0.5"
"paraguay	","	0.5"
"paraíso	","	0.5"
"parakeet	","	0.5"
"paralelling	","	0.5"
"paralleled	","	0.5"
"paralleling	","	0.5"
"parallelism	","	0.5"
"parallelisms	","	0.5"
"parallels	","	0.5"
"paralleltype	","	0.5"
"paralysed	","	0.4"
"paralysing	","	0.4"
"paralysis	","	0.5"
"paralyzing	","	0.5"
"param	","	0.4"
"paramedic	","	0.5"
"paramedics	","	0.4"
"parameters	","	0.4"
"paramilitarian	","	0.4"
"paramilitaries	","	0.4"
"paramilitary	","	0.4"
"paramilitarylike	","	0.4"
"paraminder	","	0.5"
"paramore	","	0.4"
"paramounts	","	0.5"
"paramour	","	0.5"
"paramours	","	0.5"
"paranoiabr	","	0.5"
"paranoiadriven	","	0.4"
"paranoiafest	","	0.4"
"paranoiahit	","	0.5"
"paranoiaplenty	","	0.5"
"paranoic	","	0.5"
"paranoidbr	","	0.5"
"paranoidpessimistic	","	0.5"
"paranormalbr	","	0.5"
"paraphernalia	","	0.4"
"paraphernaliabr	","	0.5"
"paraphrase	","	0.5"
"paraphrased	","	0.4"
"paraphrases	","	0.5"
"paraphrasing	","	0.5"
"parapluies	","	0.4"
"parapsychologist	","	0.5"
"parapsychologists	","	0.5"
"parapyschologist	","	0.4"
"paras	","	0.4"
"parasarolophus	","	0.5"
"parasites	","	0.5"
"parasitic	","	0.5"
"parasitical	","	0.5"
"parasol	","	0.5"
"parasomnia	","	0.4"
"paraszhanov	","	0.5"
"parati	","	0.5"
"paratrooper	","	0.5"
"paratroops	","	0.4"
"paravasam	","	0.4"
"parbr	","	0.5"
"parc	","	0.5"
"parcel	","	0.5"
"parceled	","	0.5"
"pard	","	0.5"
"pardes	","	0.5"
"pardesi	","	0.4"
"pardey	","	0.5"
"pardner	","	0.4"
"pardo	","	0.5"
"pardonable	","	0.4"
"pardoned	","	0.5"
"pardoning	","	0.4"
"pardons	","	0.5"
"pardu	","	0.4"
"pardus	","	0.4"
"pare	","	0.4"
"paré	","	0.4"
"pared	","	0.5"
"paredes	","	0.5"
"pareeparee	","	0.5"
"parekh	","	0.5"
"parent	","	0.5"
"parentage	","	0.5"
"parental	","	0.5"
"parentaltype	","	0.4"
"parentbr	","	0.4"
"parentchild	","	0.5"
"parentgrandparent	","	0.5"
"parentheses	","	0.4"
"parenthesisbr	","	0.5"
"parenthood	","	0.5"
"parenthoodbr	","	0.4"
"parenting	","	0.4"
"parenting	","	0.5"
"parentingbr	","	0.5"
"parentlaws	","	0.5"
"parents	","	0.5"
"parentsadoption	","	0.5"
"parentsbr	","	0.5"
"parentsbrothers	","	0.4"
"parentsembarks	","	0.5"
"parentsibling	","	0.5"
"parentskurtjoey	","	0.5"
"parentslaw	","	0.5"
"parentslike	","	0.4"
"parentslives	","	0.4"
"parentswell	","	0.4"
"parés	","	0.4"
"paresh	","	0.4"
"parexcellance	","	0.5"
"parfait	","	0.5"
"parfrey	","	0.4"
"parhat	","	0.4"
"parinda	","	0.4"
"parineeta	","	0.5"
"paring	","	0.5"
"parini	","	0.4"
"paris	","	0.5"
"paris	","	0.5"
"parisautantlaras	","	0.4"
"parisbr	","	0.5"
"parisdakar	","	0.4"
"parisdeals	","	0.5"
"parish	","	0.5"
"parishioners	","	0.4"
"parisian	","	0.5"
"parisianbr	","	0.5"
"parisians	","	0.5"
"parisien	","	0.4"
"parisienne	","	0.4"
"parisiennes	","	0.5"
"parisjtaime	","	0.5"
"parisnow	","	0.5"
"pariss	","	0.5"
"parities	","	0.4"
"park	","	0.4"
"parkas	","	0.4"
"parkbr	","	0.4"
"parke	","	0.4"
"parked	","	0.4"
"parker	","	0.5"
"parkerbr	","	0.5"
"parkerrzoo	","	0.4"
"parkers	","	0.5"
"parkersburg	","	0.4"
"parkes	","	0.5"
"parkey	","	0.5"
"parkhouse	","	0.5"
"parkindependence	","	0.4"
"parking	","	0.4"
"parkins	","	0.5"
"parkinson	","	0.5"
"parkkinda	","	0.4"
"parklike	","	0.5"
"parks	","	0.5"
"parkseparate	","	0.5"
"parkyakarkus	","	0.4"
"parkyarkarkus	","	0.4"
"parlablanes	","	0.4"
"parlayed	","	0.5"
"parlaying	","	0.5"
"parlays	","	0.4"
"parley	","	0.4"
"parliament	","	0.5"
"parliamentary	","	0.5"
"parliamentplayed	","	0.4"
"parliaments	","	0.4"
"parlor	","	0.4"
"parlorprison	","	0.4"
"parlors	","	0.4"
"parlour	","	0.4"
"parme	","	0.5"
"parmentier	","	0.5"
"parminder	","	0.5"
"parmistan	","	0.4"
"parn	","	0.5"
"parnell	","	0.5"
"parnells	","	0.5"
"paro	","	0.5"
"parochialism	","	0.5"
"parodic	","	0.5"
"parodied	","	0.4"
"parodies	","	0.4"
"parodiesspoofs	","	0.5"
"parodists	","	0.5"
"parodybiography	","	0.4"
"parodybr	","	0.4"
"parodycomedy	","	0.5"
"parodyfunny	","	0.5"
"parodying	","	0.4"
"parodys	","	0.5"
"parole	","	0.5"
"paroled	","	0.5"
"parolee	","	0.5"
"parolejust	","	0.4"
"parolini	","	0.5"
"parr	","	0.4"
"parricide	","	0.4"
"parries	","	0.4"
"parris	","	0.5"
"parrish	","	0.5"
"parroting	","	0.4"
"parrots	","	0.5"
"parrotsbr	","	0.5"
"parry	","	0.4"
"parrying	","	0.5"
"parrys	","	0.4"
"parsed	","	0.4"
"parsee	","	0.5"
"parsi	","	0.5"
"parsifal	","	0.4"
"parsifals	","	0.5"
"parsing	","	0.4"
"parslow	","	0.5"
"parslows	","	0.5"
"parson	","	0.4"
"parsons	","	0.4"
"part	","	0.5"
"partakebr	","	0.5"
"partakes	","	0.5"
"partaking	","	0.5"
"partakingbr	","	0.4"
"partalso	","	0.4"
"partanna	","	0.4"
"partaybr	","	0.4"
"partbr	","	0.5"
"parte	","	0.5"
"parted	","	0.5"
"parter	","	0.5"
"parters	","	0.5"
"partes	","	0.5"
"partfairy	","	0.5"
"partgerman	","	0.5"
"partha	","	0.4"
"parthuh	","	0.4"
"partially	","	0.5"
"partiallydeaf	","	0.4"
"partically	","	0.4"
"participant	","	0.5"
"participants	","	0.4"
"participate	","	0.5"
"participatebr	","	0.4"
"participated	","	0.4"
"participates	","	0.5"
"participating	","	0.4"
"participatingbr	","	0.4"
"participation	","	0.5"
"participationbr	","	0.5"
"partick	","	0.5"
"particle	","	0.4"
"particles	","	0.4"
"particolare	","	0.5"
"particolored	","	0.5"
"particualrly	","	0.4"
"particuarly	","	0.5"
"particularbr	","	0.4"
"particulare	","	0.5"
"particularities	","	0.5"
"particularlyenigmatic	","	0.4"
"particulars	","	0.5"
"particulary	","	0.5"
"particullary	","	0.5"
"partido	","	0.5"
"partied	","	0.5"
"partiers	","	0.5"
"parties	","	0.5"
"partiesbr	","	0.5"
"partin	","	0.4"
"parting	","	0.5"
"partirdge	","	0.5"
"partition	","	0.5"
"partly	","	0.5"
"partlyreligious	","	0.5"
"partlywhistled	","	0.5"
"partmexican	","	0.4"
"partnature	","	0.5"
"partner	","	0.5"
"partnerarms	","	0.5"
"partnerasian	","	0.5"
"partnerbr	","	0.5"
"partnerbubbles	","	0.5"
"partnercrime	","	0.4"
"partnered	","	0.5"
"partnering	","	0.5"
"partnerlove	","	0.4"
"partners	","	0.5"
"partnersbr	","	0.4"
"partnership	","	0.5"
"parton	","	0.5"
"partook	","	0.4"
"partpeter	","	0.5"
"partridge	","	0.5"
"parts	","	0.5"
"partsbr	","	0.5"
"partsexy	","	0.4"
"partsjean	","	0.5"
"partsolutions	","	0.5"
"partssoderbergh	","	0.5"
"partsthats	","	0.4"
"partthanks	","	0.5"
"partthough	","	0.5"
"parttime	","	0.5"
"partway	","	0.5"
"party	","	0.5"
"partyanimal	","	0.5"
"partybird	","	0.5"
"partybr	","	0.4"
"partyetzel	","	0.5"
"partyfun	","	0.4"
"partygoer	","	0.4"
"partygoers	","	0.4"
"partygoing	","	0.5"
"partying	","	0.5"
"partyingbeer	","	0.4"
"partyquite	","	0.5"
"partys	","	0.5"
"partysdp	","	0.4"
"partytilly	","	0.4"
"partytype	","	0.4"
"parvarish	","	0.4"
"parveen	","	0.5"
"pas	","	0.5"
"pasa	","	0.4"
"pasadena	","	0.5"
"pasar	","	0.5"
"pascal	","	0.5"
"pascale	","	0.5"
"paschendale	","	0.5"
"pascoe	","	0.4"
"pascoes	","	0.4"
"pascow	","	0.5"
"pascows	","	0.5"
"pascual	","	0.5"
"pascualino	","	0.5"
"pasdar	","	0.5"
"pasébr	","	0.4"
"pasion	","	0.5"
"paso	","	0.5"
"pasolini	","	0.4"
"pasolinis	","	0.4"
"pasqal	","	0.4"
"pasqual	","	0.5"
"pasqualino	","	0.5"
"passable	","	0.4"
"passablebr	","	0.5"
"passably	","	0.4"
"passage	","	0.5"
"passages	","	0.4"
"passageway	","	0.4"
"passageways	","	0.4"
"passante	","	0.5"
"passaway	","	0.5"
"passbr	","	0.5"
"passé	","	0.4"
"passebr	","	0.5"
"passed	","	0.5"
"passedbr	","	0.5"
"passenger	","	0.4"
"passengers	","	0.5"
"passer	","	0.4"
"passers	","	0.4"
"passersby	","	0.5"
"passes	","	0.5"
"passesbr	","	0.5"
"passeslooks	","	0.5"
"passing	","	0.5"
"passionbr	","	0.4"
"passiondrama	","	0.5"
"passionevas	","	0.5"
"passionred	","	0.4"
"passions	","	0.5"
"passionsbr	","	0.5"
"passiveaggressive	","	0.4"
"passiveresistant	","	0.5"
"passiveseeing	","	0.5"
"passports	","	0.5"
"passportvisas	","	0.5"
"password	","	0.5"
"passwordlocked	","	0.4"
"passwords	","	0.5"
"passworthy	","	0.5"
"passworthys	","	0.5"
"past	","	0.5"
"pasta	","	0.4"
"pastbr	","	0.5"
"paste	","	0.4"
"pasted	","	0.4"
"pastel	","	0.5"
"pastelcolored	","	0.4"
"pastelcoloured	","	0.4"
"pasternak	","	0.5"
"pasteur	","	0.4"
"pasteurs	","	0.4"
"pastiche	","	0.5"
"pastiches	","	0.5"
"pastichesbr	","	0.5"
"pastime	","	0.5"
"pastimebr	","	0.4"
"pastimes	","	0.5"
"pastincluding	","	0.4"
"pasting	","	0.4"
"pastor	","	0.5"
"pastoral	","	0.5"
"pastore	","	0.5"
"pastorelli	","	0.5"
"pastors	","	0.4"
"pastparticularly	","	0.5"
"pastpresent	","	0.4"
"pastprime	","	0.4"
"pastries	","	0.4"
"pastry	","	0.5"
"pasts	","	0.5"
"pastsbr	","	0.5"
"pasttime	","	0.4"
"pasttrend	","	0.5"
"pasture	","	0.5"
"pastures	","	0.5"
"pasty	","	0.4"
"pastyfaced	","	0.5"
"pata	","	0.4"
"pataki	","	0.4"
"patakin	","	0.5"
"patb	","	0.5"
"patbr	","	0.5"
"patch	","	0.4"
"patched	","	0.4"
"patchedtogether	","	0.4"
"patches	","	0.4"
"patchett	","	0.4"
"patching	","	0.5"
"patchwork	","	0.4"
"pate	","	0.5"
"patekar	","	0.5"
"patel	","	0.4"
"patented	","	0.5"
"paterfamilias	","	0.4"
"paternal	","	0.5"
"paternity	","	0.5"
"paterson	","	0.5"
"patgordon	","	0.4"
"path	","	0.5"
"pathar	","	0.5"
"pathbr	","	0.5"
"pathbreaking	","	0.5"
"pathe	","	0.4"
"pathedic	","	0.4"
"patheticbittersweet	","	0.5"
"patheticbr	","	0.4"
"patheticness	","	0.4"
"pathogens	","	0.5"
"pathologicalbr	","	0.4"
"pathologically	","	0.5"
"pathologist	","	0.5"
"pathologists	","	0.4"
"pathologize	","	0.4"
"pathosbr	","	0.4"
"pathosladen	","	0.4"
"pathossomething	","	0.5"
"paths	","	0.5"
"pathsbr	","	0.4"
"pathsure	","	0.4"
"pathway	","	0.5"
"pathways	","	0.5"
"patiencebr	","	0.5"
"patientbr	","	0.5"
"patientpeeping	","	0.4"
"patients	","	0.4"
"patientsbr	","	0.5"
"patientscorbin	","	0.5"
"patienttherapist	","	0.5"
"patil	","	0.5"
"patina	","	0.5"
"patinkin	","	0.5"
"patinkins	","	0.4"
"patio	","	0.4"
"patiparmeshwar	","	0.4"
"patma	","	0.5"
"patni	","	0.4"
"patois	","	0.5"
